latitudine;longitudine;gravita_calcolata;gravita_opendata;media;differenza
44.720047301334276;10.26420802539354;0.0;0.0;0.0;0.0
44.720047301334276;10.270518778567732;0.0;0.0;0.0;0.0
44.720047301334276;10.276829531741924;0.0;0.0;0.0;0.0
44.720047301334276;10.283140284916117;0.0;0.0;0.0;0.0
44.720047301334276;10.28945103809031;0.0;0.0;0.0;0.0
44.720047301334276;10.295761791264502;0.0;0.0;0.0;0.0
44.720047301334276;10.302072544438694;0.0;7.5;3.75;7.5
44.720047301334276;10.308383297612886;3.0;0.0;1.5;-3.0
44.720047301334276;10.314694050787079;0.0;0.0;0.0;0.0
44.720047301334276;10.321004803961271;0.0;0.0;0.0;0.0
44.720047301334276;10.327315557135464;1.0;0.0;0.5;-1.0
44.720047301334276;10.333626310309656;0.0;0.0;0.0;0.0
44.720047301334276;10.339937063483848;0.0;0.0;0.0;0.0
44.720047301334276;10.34624781665804;0.0;0.0;0.0;0.0
44.720047301334276;10.352558569832233;0.0;0.0;0.0;0.0
44.720047301334276;10.358869323006425;0.0;20.0;10.0;20.0
44.720047301334276;10.365180076180618;0.0;0.0;0.0;0.0
44.720047301334276;10.37149082935481;0.5;4.5;2.5;4.0
44.720047301334276;10.377801582529003;0.0;0.0;0.0;0.0
44.72454668421178;10.245278211627555;0.0;0.0;0.0;0.0
44.72454668421178;10.251589453953066;0.0;0.5;0.25;0.5
44.72454668421178;10.257900696278577;0.0;0.0;0.0;0.0
44.72454668421178;10.264211938604088;0.0;0.0;0.0;0.0
44.72454668421178;10.2705231809296;0.0;0.0;0.0;0.0
44.72454668421178;10.27683442325511;0.0;3.5;1.75;3.5
44.72454668421178;10.283145665580621;0.0;0.0;0.0;0.0
44.72454668421178;10.289456907906132;0.0;0.0;0.0;0.0
44.72454668421178;10.295768150231643;0.0;2.0;1.0;2.0
44.72454668421178;10.302079392557154;0.0;0.5;0.25;0.5
44.72454668421178;10.308390634882665;0.0;4.0;2.0;4.0
44.72454668421178;10.314701877208176;0.0;0.0;0.0;0.0
44.72454668421178;10.321013119533687;0.0;0.0;0.0;0.0
44.72454668421178;10.327324361859198;0.0;0.0;0.0;0.0
44.72454668421178;10.333635604184709;0.0;0.0;0.0;0.0
44.72454668421178;10.33994684651022;0.0;0.0;0.0;0.0
44.72454668421178;10.34625808883573;0.0;0.0;0.0;0.0
44.72454668421178;10.352569331161241;0.0;2.0;1.0;2.0
44.72454668421178;10.358880573486752;0.0;0.5;0.25;0.5
44.72454668421178;10.365191815812263;0.0;0.0;0.0;0.0
44.72454668421178;10.371503058137774;0.0;0.5;0.25;0.5
44.72454668421178;10.377814300463285;0.0;0.0;0.0;0.0
44.72904606352966;10.245280657957299;0.0;0.0;0.0;0.0
44.72904606352966;10.251592389548758;0.0;2.5;1.25;2.5
44.72904606352966;10.257904121140218;0.0;0.0;0.0;0.0
44.72904606352966;10.264215852731677;0.0;0.0;0.0;0.0
44.72904606352966;10.270527584323137;0.0;0.0;0.0;0.0
44.72904606352966;10.276839315914597;0.0;0.0;0.0;0.0
44.72904606352966;10.283151047506056;0.0;0.0;0.0;0.0
44.72904606352966;10.289462779097516;0.0;1.0;0.5;1.0
44.72904606352966;10.295774510688975;0.0;0.0;0.0;0.0
44.72904606352966;10.302086242280435;0.0;0.0;0.0;0.0
44.72904606352966;10.308397973871894;0.0;3.0;1.5;3.0
44.72904606352966;10.314709705463354;0.0;0.0;0.0;0.0
44.72904606352966;10.321021437054814;0.0;0.0;0.0;0.0
44.72904606352966;10.327333168646273;0.0;0.0;0.0;0.0
44.72904606352966;10.333644900237733;0.0;0.0;0.0;0.0
44.72904606352966;10.339956631829192;0.0;0.0;0.0;0.0
44.72904606352966;10.346268363420652;0.0;0.0;0.0;0.0
44.72904606352966;10.352580095012112;13.0;1.0;7.0;-12.0
44.72904606352966;10.358891826603571;0.0;0.0;0.0;0.0
44.72904606352966;10.36520355819503;0.0;0.0;0.0;0.0
44.72904606352966;10.37151528978649;0.0;0.5;0.25;0.5
44.72904606352966;10.37782702137795;0.0;1.0;0.5;1.0
44.72904606352966;10.38413875296941;0.0;0.0;0.0;0.0
44.73354543928787;10.251595325832422;0.0;0.0;0.0;0.0
44.73354543928787;10.257907546804493;0.0;0.0;0.0;0.0
44.73354543928787;10.264219767776563;0.0;0.5;0.25;0.5
44.73354543928787;10.270531988748633;0.0;0.0;0.0;0.0
44.73354543928787;10.276844209720704;0.0;0.0;0.0;0.0
44.73354543928787;10.283156430692774;0.0;0.0;0.0;0.0
44.73354543928787;10.289468651664844;0.0;0.0;0.0;0.0
44.73354543928787;10.295780872636914;0.0;0.0;0.0;0.0
44.73354543928787;10.302093093608985;0.0;0.0;0.0;0.0
44.73354543928787;10.308405314581055;0.0;3.5;1.75;3.5
44.73354543928787;10.314717535553125;0.0;0.0;0.0;0.0
44.73354543928787;10.321029756525196;0.0;0.0;0.0;0.0
44.73354543928787;10.327341977497266;0.0;0.0;0.0;0.0
44.73354543928787;10.333654198469336;0.0;0.0;0.0;0.0
44.73354543928787;10.339966419441406;0.0;0.0;0.0;0.0
44.73354543928787;10.346278640413477;0.0;0.0;0.0;0.0
44.73354543928787;10.352590861385547;0.0;2.0;1.0;2.0
44.73354543928787;10.358903082357617;0.0;0.0;0.0;0.0
44.73354543928787;10.365215303329688;1.0;0.0;0.5;-1.0
44.73354543928787;10.371527524301758;1.0;7.5;4.25;6.5
44.73354543928787;10.377839745273828;0.0;0.0;0.0;0.0
44.73354543928787;10.384151966245899;0.0;0.0;0.0;0.0
44.73804481148644;10.257910973271626;0.0;0.0;0.0;0.0
44.73804481148644;10.264223683739;0.0;0.0;0.0;0.0
44.73804481148644;10.270536394206376;0.0;0.0;0.0;0.0
44.73804481148644;10.276849104673751;0.0;0.0;0.0;0.0
44.73804481148644;10.283161815141126;0.0;0.0;0.0;0.0
44.73804481148644;10.289474525608501;0.0;0.0;0.0;0.0
44.73804481148644;10.295787236075876;0.0;0.0;0.0;0.0
44.73804481148644;10.302099946543251;0.0;0.0;0.0;0.0
44.73804481148644;10.308412657010626;0.0;2.0;1.0;2.0
44.73804481148644;10.314725367478001;0.0;2.5;1.25;2.5
44.73804481148644;10.321038077945376;0.0;0.0;0.0;0.0
44.73804481148644;10.327350788412751;0.0;0.0;0.0;0.0
44.73804481148644;10.333663498880126;0.0;0.0;0.0;0.0
44.73804481148644;10.339976209347501;0.0;0.0;0.0;0.0
44.73804481148644;10.346288919814876;0.0;0.0;0.0;0.0
44.73804481148644;10.352601630282251;0.0;1.0;0.5;1.0
44.73804481148644;10.358914340749626;0.0;2.0;1.0;2.0
44.73804481148644;10.365227051217001;0.0;0.0;0.0;0.0
44.73804481148644;10.371539761684376;0.0;1.0;0.5;1.0
44.73804481148644;10.377852472151751;0.0;0.0;0.0;0.0
44.73804481148644;10.384165182619126;0.0;0.0;0.0;0.0
44.74254418012536;10.264227600619247;0.0;0.0;0.0;0.0
44.74254418012536;10.270540800696653;0.0;0.0;0.0;0.0
44.74254418012536;10.276854000774058;3.0;0.0;1.5;-3.0
44.74254418012536;10.283167200851464;0.0;1.0;0.5;1.0
44.74254418012536;10.28948040092887;0.0;0.0;0.0;0.0
44.74254418012536;10.295793601006276;0.0;0.0;0.0;0.0
44.74254418012536;10.302106801083681;0.0;0.0;0.0;0.0
44.74254418012536;10.308420001161087;0.0;0.0;0.0;0.0
44.74254418012536;10.314733201238493;0.0;11.0;5.5;11.0
44.74254418012536;10.321046401315899;0.0;0.0;0.0;0.0
44.74254418012536;10.327359601393304;0.0;0.0;0.0;0.0
44.74254418012536;10.33367280147071;0.0;2.0;1.0;2.0
44.74254418012536;10.339986001548116;0.0;0.0;0.0;0.0
44.74254418012536;10.346299201625522;0.0;0.0;0.0;0.0
44.74254418012536;10.352612401702928;0.0;1.0;0.5;1.0
44.74254418012536;10.358925601780333;0.0;0.5;0.25;0.5
44.74254418012536;10.365238801857739;0.0;2.0;1.0;2.0
44.74254418012536;10.371552001935145;0.0;0.0;0.0;0.0
44.74254418012536;10.37786520201255;0.0;0.0;0.0;0.0
44.74254418012536;10.384178402089956;0.0;0.0;0.0;0.0
44.74254418012536;10.390491602167362;0.0;0.0;0.0;0.0
44.74254418012536;10.396804802244768;0.0;0.0;0.0;0.0
44.74254418012536;10.403118002322174;0.0;0.0;0.0;0.0
44.74254418012536;10.40943120239958;0.0;0.0;0.0;0.0
44.74254418012536;10.415744402476985;0.0;0.0;0.0;0.0
44.74254418012536;10.422057602554391;0.0;0.0;0.0;0.0
44.747043545204626;10.264231518417585;0.0;0.0;0.0;0.0
44.747043545204626;10.270545208219783;0.0;1.0;0.5;1.0
44.747043545204626;10.276858898021981;0.0;1.0;0.5;1.0
44.747043545204626;10.283172587824179;0.0;1.0;0.5;1.0
44.747043545204626;10.289486277626377;0.0;0.0;0.0;0.0
44.747043545204626;10.295799967428575;0.0;0.0;0.0;0.0
44.747043545204626;10.302113657230773;0.0;0.0;0.0;0.0
44.747043545204626;10.308427347032971;0.0;0.0;0.0;0.0
44.747043545204626;10.31474103683517;0.0;0.0;0.0;0.0
44.747043545204626;10.321054726637367;0.0;0.0;0.0;0.0
44.747043545204626;10.327368416439565;0.0;0.0;0.0;0.0
44.747043545204626;10.333682106241763;4.0;1.0;2.5;-3.0
44.747043545204626;10.339995796043961;0.0;0.5;0.25;0.5
44.747043545204626;10.34630948584616;0.0;8.0;4.0;8.0
44.747043545204626;10.352623175648358;0.0;0.0;0.0;0.0
44.747043545204626;10.358936865450556;2.0;9.0;5.5;7.0
44.747043545204626;10.365250555252754;0.0;3.0;1.5;3.0
44.747043545204626;10.371564245054952;2.0;4.0;3.0;2.0
44.747043545204626;10.37787793485715;0.0;0.5;0.25;0.5
44.747043545204626;10.384191624659348;0.0;0.0;0.0;0.0
44.747043545204626;10.390505314461546;0.0;0.0;0.0;0.0
44.747043545204626;10.396819004263744;0.0;0.0;0.0;0.0
44.747043545204626;10.403132694065942;0.0;0.0;0.0;0.0
44.747043545204626;10.40944638386814;0.0;0.0;0.0;0.0
44.747043545204626;10.415760073670338;0.0;0.0;0.0;0.0
44.747043545204626;10.422073763472536;0.0;0.0;0.0;0.0
44.747043545204626;10.428387453274734;0.0;0.0;0.0;0.0
44.75154290672425;10.270549616776039;0.0;0.0;0.0;0.0
44.75154290672425;10.276863796417821;0.0;0.0;0.0;0.0
44.75154290672425;10.283177976059603;0.0;2.0;1.0;2.0
44.75154290672425;10.289492155701385;0.0;0.0;0.0;0.0
44.75154290672425;10.295806335343167;0.0;0.0;0.0;0.0
44.75154290672425;10.30212051498495;0.0;0.0;0.0;0.0
44.75154290672425;10.308434694626731;0.0;0.0;0.0;0.0
44.75154290672425;10.314748874268513;0.0;3.0;1.5;3.0
44.75154290672425;10.321063053910295;3.0;0.0;1.5;-3.0
44.75154290672425;10.327377233552077;0.0;0.0;0.0;0.0
44.75154290672425;10.33369141319386;0.0;0.0;0.0;0.0
44.75154290672425;10.340005592835642;0.0;0.0;0.0;0.0
44.75154290672425;10.346319772477424;0.0;1.5;0.75;1.5
44.75154290672425;10.352633952119206;0.0;1.0;0.5;1.0
44.75154290672425;10.358948131760988;0.0;4.0;2.0;4.0
44.75154290672425;10.36526231140277;0.0;1.5;0.75;1.5
44.75154290672425;10.371576491044552;0.0;0.0;0.0;0.0
44.75154290672425;10.377890670686334;0.0;0.0;0.0;0.0
44.75154290672425;10.384204850328116;0.0;0.0;0.0;0.0
44.75154290672425;10.390519029969898;0.0;0.0;0.0;0.0
44.75154290672425;10.39683320961168;0.0;0.0;0.0;0.0
44.75154290672425;10.403147389253462;0.0;0.0;0.0;0.0
44.75154290672425;10.409461568895244;0.0;1.0;0.5;1.0
44.75154290672425;10.415775748537026;0.0;0.0;0.0;0.0
44.75154290672425;10.422089928178808;0.0;0.0;0.0;0.0
44.75154290672425;10.42840410782059;0.0;0.0;0.0;0.0
44.75604226468422;10.276868695961916;0.0;0.0;0.0;0.0
44.75604226468422;10.283183365558108;0.0;0.0;0.0;0.0
44.75604226468422;10.289498035154299;0.0;5.0;2.5;5.0
44.75604226468422;10.29581270475049;0.0;3.0;1.5;3.0
44.75604226468422;10.302127374346682;0.0;0.0;0.0;0.0
44.75604226468422;10.308442043942874;0.0;0.0;0.0;0.0
44.75604226468422;10.314756713539065;0.0;0.0;0.0;0.0
44.75604226468422;10.321071383135257;0.0;5.0;2.5;5.0
44.75604226468422;10.327386052731448;0.0;0.0;0.0;0.0
44.75604226468422;10.33370072232764;0.0;0.0;0.0;0.0
44.75604226468422;10.340015391923831;0.0;0.0;0.0;0.0
44.75604226468422;10.346330061520023;0.0;0.0;0.0;0.0
44.75604226468422;10.352644731116214;2.0;1.0;1.5;-1.0
44.75604226468422;10.358959400712406;0.0;7.5;3.75;7.5
44.75604226468422;10.365274070308597;0.0;0.0;0.0;0.0
44.75604226468422;10.371588739904789;0.0;0.0;0.0;0.0
44.75604226468422;10.37790340950098;0.0;0.0;0.0;0.0
44.75604226468422;10.384218079097172;0.0;0.0;0.0;0.0
44.75604226468422;10.390532748693364;0.0;0.0;0.0;0.0
44.75604226468422;10.396847418289555;0.0;0.0;0.0;0.0
44.75604226468422;10.403162087885747;0.0;0.0;0.0;0.0
44.75604226468422;10.409476757481938;3.0;1.5;2.25;-1.5
44.75604226468422;10.41579142707813;0.0;0.0;0.0;0.0
44.75604226468422;10.422106096674321;0.0;0.0;0.0;0.0
44.75604226468422;10.428420766270513;0.0;3.0;1.5;3.0
44.76054161908453;10.276873596654568;0.0;0.0;0.0;0.0
44.76054161908453;10.283188756320024;0.0;0.0;0.0;0.0
44.76054161908453;10.289503915985481;1.0;18.0;9.5;17.0
44.76054161908453;10.295819075650938;0.0;1.0;0.5;1.0
44.76054161908453;10.302134235316394;0.0;0.0;0.0;0.0
44.76054161908453;10.308449394981851;0.0;0.0;0.0;0.0
44.76054161908453;10.314764554647308;0.0;0.0;0.0;0.0
44.76054161908453;10.321079714312765;0.0;8.0;4.0;8.0
44.76054161908453;10.327394873978221;0.0;13.0;6.5;13.0
44.76054161908453;10.333710033643678;0.0;0.0;0.0;0.0
44.76054161908453;10.340025193309135;0.0;2.0;1.0;2.0
44.76054161908453;10.346340352974591;0.0;2.0;1.0;2.0
44.76054161908453;10.352655512640048;0.0;3.5;1.75;3.5
44.76054161908453;10.358970672305505;0.0;1.0;0.5;1.0
44.76054161908453;10.365285831970962;0.0;0.0;0.0;0.0
44.76054161908453;10.371600991636418;0.0;0.0;0.0;0.0
44.76054161908453;10.377916151301875;0.0;0.0;0.0;0.0
44.76054161908453;10.384231310967332;0.0;0.0;0.0;0.0
44.76054161908453;10.390546470632788;0.0;1.0;0.5;1.0
44.76054161908453;10.396861630298245;0.0;0.0;0.0;0.0
44.76054161908453;10.403176789963702;0.0;0.0;0.0;0.0
44.76054161908453;10.409491949629158;0.0;4.0;2.0;4.0
44.76054161908453;10.415807109294615;0.0;0.0;0.0;0.0
44.76054161908453;10.422122268960072;0.0;0.0;0.0;0.0
44.76054161908453;10.428437428625529;0.0;0.5;0.25;0.5
44.76504096992518;10.283194148345764;0.0;0.0;0.0;0.0
44.76504096992518;10.289509798195379;0.0;0.0;0.0;0.0
44.76504096992518;10.295825448044994;0.0;1.0;0.5;1.0
44.76504096992518;10.302141097894609;0.0;0.0;0.0;0.0
44.76504096992518;10.308456747744223;0.5;0.0;0.25;-0.5
44.76504096992518;10.314772397593838;0.0;2.5;1.25;2.5
44.76504096992518;10.321088047443453;1.0;41.0;21.0;40.0
44.76504096992518;10.327403697293068;0.0;6.5;3.25;6.5
44.76504096992518;10.333719347142683;0.0;2.0;1.0;2.0
44.76504096992518;10.340034996992298;0.0;0.0;0.0;0.0
44.76504096992518;10.346350646841913;0.0;2.0;1.0;2.0
44.76504096992518;10.352666296691527;0.0;41.0;20.5;41.0
44.76504096992518;10.358981946541142;0.0;0.0;0.0;0.0
44.76504096992518;10.365297596390757;0.0;0.0;0.0;0.0
44.76504096992518;10.371613246240372;0.0;0.0;0.0;0.0
44.76504096992518;10.377928896089987;0.0;0.0;0.0;0.0
44.76504096992518;10.384244545939602;0.0;0.0;0.0;0.0
44.76504096992518;10.390560195789217;0.0;0.0;0.0;0.0
44.76504096992518;10.396875845638831;0.0;0.0;0.0;0.0
44.76504096992518;10.403191495488446;0.0;0.0;0.0;0.0
44.76504096992518;10.409507145338061;0.0;0.0;0.0;0.0
44.76504096992518;10.415822795187676;0.0;2.0;1.0;2.0
44.76504096992518;10.422138445037291;0.0;0.0;0.0;0.0
44.76504096992518;10.428454094886906;0.0;1.0;0.5;1.0
44.769540317206186;10.257934981040874;0.0;0.0;0.0;0.0
44.769540317206186;10.26425112118957;4.5;0.0;2.25;-4.5
44.769540317206186;10.270567261338266;0.0;0.0;0.0;0.0
44.769540317206186;10.276883401486963;0.0;0.0;0.0;0.0
44.769540317206186;10.283199541635659;0.0;0.0;0.0;0.0
44.769540317206186;10.289515681784355;0.0;1.0;0.5;1.0
44.769540317206186;10.295831821933051;0.0;10.5;5.25;10.5
44.769540317206186;10.302147962081747;0.0;5.0;2.5;5.0
44.769540317206186;10.308464102230444;0.0;0.0;0.0;0.0
44.769540317206186;10.31478024237914;0.0;0.0;0.0;0.0
44.769540317206186;10.321096382527836;1.0;11.0;6.0;10.0
44.769540317206186;10.327412522676532;13.0;4.0;8.5;-9.0
44.769540317206186;10.333728662825228;0.0;1.0;0.5;1.0
44.769540317206186;10.340044802973924;0.0;0.0;0.0;0.0
44.769540317206186;10.34636094312262;0.0;0.0;0.0;0.0
44.769540317206186;10.352677083271317;0.0;2.0;1.0;2.0
44.769540317206186;10.358993223420013;0.0;0.0;0.0;0.0
44.769540317206186;10.36530936356871;0.0;0.0;0.0;0.0
44.769540317206186;10.371625503717405;0.0;1.0;0.5;1.0
44.769540317206186;10.377941643866102;0.0;0.0;0.0;0.0
44.769540317206186;10.384257784014798;0.0;0.0;0.0;0.0
44.769540317206186;10.390573924163494;0.0;0.0;0.0;0.0
44.769540317206186;10.39689006431219;0.0;0.0;0.0;0.0
44.769540317206186;10.403206204460886;0.0;0.0;0.0;0.0
44.769540317206186;10.409522344609583;0.0;0.0;0.0;0.0
44.769540317206186;10.415838484758279;0.0;0.5;0.25;0.5
44.769540317206186;10.422154624906975;0.0;13.0;6.5;13.0
44.769540317206186;10.428470765055671;0.0;0.0;0.0;0.0
44.77403966092753;10.232671891688199;0.0;0.0;0.0;0.0
44.77403966092753;10.238988522250931;0.0;0.0;0.0;0.0
44.77403966092753;10.245305152813664;0.0;0.0;0.0;0.0
44.77403966092753;10.251621783376397;0.0;0.0;0.0;0.0
44.77403966092753;10.25793841393913;0.0;0.0;0.0;0.0
44.77403966092753;10.264255044501862;0.0;0.0;0.0;0.0
44.77403966092753;10.270571675064595;0.0;1.5;0.75;1.5
44.77403966092753;10.276888305627327;0.0;1.0;0.5;1.0
44.77403966092753;10.28320493619006;0.0;0.0;0.0;0.0
44.77403966092753;10.289521566752793;0.0;0.0;0.0;0.0
44.77403966092753;10.295838197315526;0.0;0.0;0.0;0.0
44.77403966092753;10.302154827878258;0.0;0.0;0.0;0.0
44.77403966092753;10.30847145844099;0.0;4.5;2.25;4.5
44.77403966092753;10.314788089003724;0.0;1.0;0.5;1.0
44.77403966092753;10.321104719566456;0.0;21.5;10.75;21.5
44.77403966092753;10.327421350129189;0.0;12.0;6.0;12.0
44.77403966092753;10.333737980691922;0.0;5.5;2.75;5.5
44.77403966092753;10.340054611254654;1.0;0.0;0.5;-1.0
44.77403966092753;10.346371241817387;13.0;7.0;10.0;-6.0
44.77403966092753;10.35268787238012;0.0;9.0;4.5;9.0
44.77403966092753;10.359004502942852;1.0;2.0;1.5;1.0
44.77403966092753;10.365321133505585;0.0;2.0;1.0;2.0
44.77403966092753;10.371637764068318;0.0;2.0;1.0;2.0
44.77403966092753;10.37795439463105;0.0;0.0;0.0;0.0
44.77403966092753;10.384271025193783;0.0;0.0;0.0;0.0
44.77403966092753;10.390587655756516;0.0;0.0;0.0;0.0
44.77403966092753;10.396904286319248;0.0;0.0;0.0;0.0
44.77403966092753;10.403220916881981;0.0;5.5;2.75;5.5
44.77403966092753;10.409537547444714;13.0;6.0;9.5;-7.0
44.77403966092753;10.415854178007447;3.0;41.0;22.0;38.0
44.77403966092753;10.42217080857018;0.0;0.0;0.0;0.0
44.77403966092753;10.428487439132912;0.0;0.0;0.0;0.0
44.77853900108922;10.238990484367033;0.0;0.0;0.0;0.0
44.77853900108922;10.245307605458791;0.0;0.0;0.0;0.0
44.77853900108922;10.25162472655055;0.0;0.0;0.0;0.0
44.77853900108922;10.257941847642307;0.0;0.0;0.0;0.0
44.77853900108922;10.264258968734065;0.0;0.0;0.0;0.0
44.77853900108922;10.270576089825823;0.0;1.0;0.5;1.0
44.77853900108922;10.276893210917581;1.0;41.0;21.0;40.0
44.77853900108922;10.28321033200934;0.0;6.0;3.0;6.0
44.77853900108922;10.289527453101098;0.0;0.0;0.0;0.0
44.77853900108922;10.295844574192856;0.0;0.0;0.0;0.0
44.77853900108922;10.302161695284614;0.0;6.0;3.0;6.0
44.77853900108922;10.308478816376372;3.5;0.5;2.0;-3.0
44.77853900108922;10.31479593746813;0.0;8.0;4.0;8.0
44.77853900108922;10.321113058559888;0.0;14.0;7.0;14.0
44.77853900108922;10.327430179651646;0.0;0.5;0.25;0.5
